domain,keyword,search_volume_us,rank_absolute,ranking_url,page_pattern
coolperiodictable.com,alkaline earth metals on the periodic table,5400,52,https://coolperiodictable.com/resources/metals/alkali-metals/,trend
coolperiodictable.com,alkaline earth metals periodic table,5400,14,https://coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,alkaline earth periodic table,5400,37,https://www.coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,argon atomic number,5400,75,http://www.coolperiodictable.com/argon/,per-element
coolperiodictable.com,atomic no of copper,5400,60,https://www.coolperiodictable.com/copper/,per-element
coolperiodictable.com,atomic no of cu,5400,61,https://www.coolperiodictable.com/copper/,per-element
coolperiodictable.com,atomic no of uranium,5400,76,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,atomic number lead,5400,36,https://www.coolperiodictable.com/lead/,per-element
coolperiodictable.com,atomic number of copper,5400,53,https://www.coolperiodictable.com/copper/,per-element
coolperiodictable.com,atomic number of cu,5400,53,https://www.coolperiodictable.com/copper/,per-element
coolperiodictable.com,atomic number of fluorine,5400,57,https://www.coolperiodictable.com/fluorine/,per-element
coolperiodictable.com,atomic number of lead,5400,38,https://www.coolperiodictable.com/lead/,per-element
coolperiodictable.com,atomic number of uranium,5400,83,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,atomic number uranium,5400,77,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,boron on the periodic table,5400,82,https://www.coolperiodictable.com/boron/,per-element
coolperiodictable.com,bronsted lowry theory base,5400,42,https://coolperiodictable.com/resources/acids-and-bases/bronsted-lowry-theory.php,other
coolperiodictable.com,caesium periodic table,5400,54,https://www.coolperiodictable.com/caesium/,per-element
coolperiodictable.com,chromium element periodic table,5400,38,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,chromium in periodic table,5400,33,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,chromium on the periodic table,5400,36,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,chromium periodic table,5400,35,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,copper atomic no,5400,65,https://www.coolperiodictable.com/copper/,per-element
coolperiodictable.com,copper atomic number,5400,81,https://www.coolperiodictable.com/copper/,per-element
coolperiodictable.com,cr element periodic table,5400,43,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,cr periodic table,5400,42,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,cs element periodic table,5400,60,https://www.coolperiodictable.com/caesium/,per-element
coolperiodictable.com,density of pb,5400,55,https://www.coolperiodictable.com/lead/,per-element
coolperiodictable.com,earth metals on periodic table,5400,49,https://www.coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,element mn periodic table,5400,40,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,element se periodic table,5400,39,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,element sr periodic table,5400,43,https://www.coolperiodictable.com/strontium/,per-element
coolperiodictable.com,element uranium,5400,66,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,fl element,5400,48,https://www.coolperiodictable.com/flerovium/,per-element
coolperiodictable.com,ho on the periodic table,5400,56,https://www.coolperiodictable.com/holmium/,per-element
coolperiodictable.com,ho periodic table,5400,50,https://www.coolperiodictable.com/holmium/,per-element
coolperiodictable.com,holmium on the periodic table,5400,54,https://www.coolperiodictable.com/holmium/,per-element
coolperiodictable.com,lead atomic number,5400,47,https://www.coolperiodictable.com/lead/,per-element
coolperiodictable.com,leads atomic number,5400,74,http://coolperiodictable.com/lead/lead-facts/,other
coolperiodictable.com,manganese in periodic table,5400,46,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,manganese on periodic table,5400,52,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,manganese periodic table,5400,49,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,mn element periodic table,5400,44,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,mn in periodic table,5400,41,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,mn on the periodic table,5400,53,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,mn periodic table,5400,26,https://www.coolperiodictable.com/printables/,per-element
coolperiodictable.com,noble gases configuration,5400,37,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,periodic table al,5400,35,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,periodic table alkaline earth metal,5400,43,https://www.coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,periodic table alkaline earth metals,5400,52,https://www.coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,periodic table chromium,5400,37,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,periodic table cr,5400,40,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,periodic table cs,5400,52,https://www.coolperiodictable.com/caesium/,per-element
coolperiodictable.com,periodic table earth metals,5400,33,https://www.coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,periodic table element mn,5400,39,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,periodic table for tungsten,5400,43,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,periodic table mn,5400,42,https://www.coolperiodictable.com/manganese/,per-element
coolperiodictable.com,periodic table of elements aluminum,5400,69,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,periodic table of elements boron,5400,66,https://www.coolperiodictable.com/boron/,per-element
coolperiodictable.com,periodic table of elements chromium,5400,35,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,periodic table of elements cr,5400,36,https://www.coolperiodictable.com/chromium/,per-element
coolperiodictable.com,periodic table of elements ho,5400,46,https://www.coolperiodictable.com/holmium/,per-element
coolperiodictable.com,periodic table of elements silicon,5400,45,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,periodic table of elements tungsten,5400,45,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,periodic table selenium,5400,40,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,periodic table silicon,5400,56,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,periodic table strontium,5400,44,https://www.coolperiodictable.com/strontium/,per-element
coolperiodictable.com,periodic table tungsten,5400,51,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,potassium atomic weight,5400,57,https://www.coolperiodictable.com/potassium/,per-element
coolperiodictable.com,potassium periodic table,5400,51,https://www.coolperiodictable.com/potassium/,per-element
coolperiodictable.com,se element periodic table,5400,38,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,se in periodic table,5400,36,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,se on periodic table,5400,42,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,se on the periodic table,5400,50,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,se periodic table,5400,46,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,seaborgium,5400,64,https://www.coolperiodictable.com/seaborgium/,per-element
coolperiodictable.com,selenium in periodic table,5400,44,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,selenium on periodic table,5400,47,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,selenium on the periodic table,5400,57,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,selenium periodic table,5400,43,https://www.coolperiodictable.com/selenium/,per-element
coolperiodictable.com,silica periodic table,5400,51,https://www.coolperiodictable.com/silicon/,other
coolperiodictable.com,silicon in periodic table,5400,46,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,silicon on periodic table,5400,46,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,silicon on the periodic table,5400,61,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,silicon periodic table,5400,47,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,silicon table of elements,5400,42,https://www.coolperiodictable.com/silicon/,per-element
coolperiodictable.com,strontium in periodic table,5400,51,https://www.coolperiodictable.com/strontium/,per-element
coolperiodictable.com,strontium on periodic table,5400,52,https://www.coolperiodictable.com/strontium/,per-element
coolperiodictable.com,strontium periodic table,5400,45,https://www.coolperiodictable.com/strontium/,per-element
coolperiodictable.com,symbol hydrogen,5400,41,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,tin symbol,5400,14,http://coolperiodictable.com/tin/tin-facts/,per-element
coolperiodictable.com,tungsten element periodic table,5400,61,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,tungsten in the periodic table,5400,63,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,tungsten on periodic table,5400,58,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,tungsten on the periodic table,5400,64,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,tungsten periodic table,5400,54,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,tungsten periodic table of elements,5400,53,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,tungsten table of elements,5400,52,https://www.coolperiodictable.com/tungsten/,per-element
coolperiodictable.com,uranium atomic number,5400,81,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,uranium element,5400,74,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,what is an electronic configuration,5400,61,http://coolperiodictable.com/electron-configuration/electron-configuration-order/,other
coolperiodictable.com,arsenic in periodic table,4400,49,https://www.coolperiodictable.com/arsenic/,per-element
coolperiodictable.com,arsenic in the periodic table,4400,55,https://www.coolperiodictable.com/arsenic/,per-element
coolperiodictable.com,arsenic on periodic table,4400,50,https://www.coolperiodictable.com/arsenic/,per-element
coolperiodictable.com,arsenic periodic table,4400,47,https://www.coolperiodictable.com/arsenic/,per-element
